8	者	171	1118	0.00784137	87.25385452	名詞,接尾,一般,*
8	拾う	171	1118	0.00784137	87.26169589	動詞,自立,*,*
8	宿	171	1118	0.00784137	87.26953726	名詞,一般,*,*
8	心から	171	1118	0.00784137	87.27737863	副詞,助詞類接続,*,*
8	世界	171	1118	0.00784137	87.28522000	名詞,一般,*,*
8	成功	171	1118	0.00784137	87.29306137	名詞,サ変接続,*,*
8	草	171	1118	0.00784137	87.30090274	名詞,一般,*,*
8	憎い	171	1118	0.00784137	87.30874411	形容詞,自立,*,*
8	存在	171	1118	0.00784137	87.31658548	名詞,サ変接続,*,*
8	叩く	171	1118	0.00784137	87.32442684	動詞,自立,*,*
8	短い	171	1118	0.00784137	87.33226821	形容詞,自立,*,*
8	釣	171	1118	0.00784137	87.34010958	名詞,一般,*,*
8	泥棒	171	1118	0.00784137	87.34795095	名詞,一般,*,*
8	敵	171	1118	0.00784137	87.35579232	名詞,一般,*,*
8	認める	171	1118	0.00784137	87.36363369	動詞,自立,*,*
8	帆	171	1118	0.00784137	87.37147506	名詞,一般,*,*
8	扉	171	1118	0.00784137	87.37931643	名詞,一般,*,*
8	敷	171	1118	0.00784137	87.38715780	名詞,一般,*,*
8	舞	171	1118	0.00784137	87.39499917	名詞,接尾,一般,*
8	服装	171	1118	0.00784137	87.40284054	名詞,一般,*,*
8	物	171	1118	0.00784137	87.41068191	名詞,非自立,一般,*
8	変る	171	1118	0.00784137	87.41852327	動詞,自立,*,*
8	返す	171	1118	0.00784137	87.42636464	動詞,自立,*,*
8	墓	171	1118	0.00784137	87.43420601	名詞,一般,*,*
8	坊	171	1118	0.00784137	87.44204738	名詞,一般,*,*
8	本気	171	1118	0.00784137	87.44988875	名詞,一般,*,*
8	夢中	171	1118	0.00784137	87.45773012	名詞,形容動詞語幹,*,*
8	無理	171	1118	0.00784137	87.46557149	名詞,形容動詞語幹,*,*
8	鳴き声	171	1118	0.00784137	87.47341286	名詞,一般,*,*
8	毛	171	1118	0.00784137	87.48125423	名詞,一般,*,*
8	目じるし	171	1118	0.00784137	87.48909560	名詞,一般,*,*
8	問題	171	1118	0.00784137	87.49693697	名詞,ナイ形容詞語幹,*,*
8	憂鬱	171	1118	0.00784137	87.50477833	名詞,一般,*,*
8	誘惑	171	1118	0.00784137	87.51261970	名詞,サ変接続,*,*
8	用	171	1118	0.00784137	87.52046107	名詞,接尾,一般,*
8	隣	171	1118	0.00784137	87.52830244	名詞,一般,*,*
8	話題	171	1118	0.00784137	87.53614381	名詞,一般,*,*
8	壜	171	1118	0.00784137	87.54398518	名詞,一般,*,*
7	あ	172	1239	0.00686120	87.55084638	感動詞,*,*,*
7	あなた	172	1239	0.00686120	87.55770758	名詞,代名詞,一般,*
7	アメリカ	172	1239	0.00686120	87.56456877	名詞,固有名詞,地域,国
7	いきなり	172	1239	0.00686120	87.57142997	副詞,助詞類接続,*,*
7	いつしか	172	1239	0.00686120	87.57829117	副詞,一般,*,*
7	いまさら	172	1239	0.00686120	87.58515237	副詞,助詞類接続,*,*
7	うかべる	172	1239	0.00686120	87.59201357	動詞,自立,*,*
7	えッ	172	1239	0.00686120	87.59887476	感動詞,*,*,*
7	おおう	172	1239	0.00686120	87.60573596	動詞,自立,*,*
7	かえって	172	1239	0.00686120	87.61259716	副詞,一般,*,*
7	かつて	172	1239	0.00686120	87.61945836	副詞,一般,*,*
7	くい	172	1239	0.00686120	87.62631956	形容詞,自立,*,*
7	さわる	172	1239	0.00686120	87.63318075	動詞,自立,*,*
7	しめる	172	1239	0.00686120	87.64004195	動詞,自立,*,*
7	シャツ	172	1239	0.00686120	87.64690315	名詞,一般,*,*
7	しょっちゅう	172	1239	0.00686120	87.65376435	副詞,助詞類接続,*,*
7	す	172	1239	0.00686120	87.66062555	接頭詞,名詞接続,*,*
7	すう	172	1239	0.00686120	87.66748674	動詞,自立,*,*
7	すえる	172	1239	0.00686120	87.67434794	動詞,自立,*,*
7	すくない	172	1239	0.00686120	87.68120914	形容詞,自立,*,*
7	すごい	172	1239	0.00686120	87.68807034	形容詞,自立,*,*
7	すら	172	1239	0.00686120	87.69493154	助詞,係助詞,*,*
7	その後	172	1239	0.00686120	87.70179273	名詞,副詞可能,*,*
7	そばだてる	172	1239	0.00686120	87.70865393	動詞,自立,*,*
7	それだけ	172	1239	0.00686120	87.71551513	副詞,助詞類接続,*,*
7	それなら	172	1239	0.00686120	87.72237633	接続詞,*,*,*
7	そんなに	172	1239	0.00686120	87.72923752	副詞,一般,*,*
7	たしか	172	1239	0.00686120	87.73609872	副詞,一般,*,*
7	たしかめる	172	1239	0.00686120	87.74295992	動詞,自立,*,*
7	たまり水	172	1239	0.00686120	87.74982112	名詞,一般,*,*
7	ちらと	172	1239	0.00686120	87.75668232	副詞,一般,*,*
7	ついてる	172	1239	0.00686120	87.76354351	動詞,自立,*,*
7	つまり	172	1239	0.00686120	87.77040471	名詞,一般,*,*
7	つめる	172	1239	0.00686120	87.77726591	動詞,自立,*,*
7	とりつく	172	1239	0.00686120	87.78412711	動詞,自立,*,*
7	なあ	172	1239	0.00686120	87.79098831	助詞,終助詞,*,*
7	なかば	172	1239	0.00686120	87.79784950	名詞,副詞可能,*,*
7	のける	172	1239	0.00686120	87.80471070	動詞,非自立,*,*
7	のせる	172	1239	0.00686120	87.81157190	動詞,自立,*,*
7	ばかげる	172	1239	0.00686120	87.81843310	動詞,自立,*,*
7	はく	172	1239	0.00686120	87.82529430	動詞,自立,*,*
7	バケツ	172	1239	0.00686120	87.83215549	名詞,一般,*,*
7	はらう	172	1239	0.00686120	87.83901669	動詞,自立,*,*
7	ベーコン	172	1239	0.00686120	87.84587789	名詞,一般,*,*
7	ぼろ	172	1239	0.00686120	87.85273909	名詞,一般,*,*
7	まさしく	172	1239	0.00686120	87.85960029	副詞,一般,*,*
7	ますます	172	1239	0.00686120	87.86646148	副詞,助詞類接続,*,*
7	ミシシッピ	172	1239	0.00686120	87.87332268	名詞,固有名詞,地域,一般
7	ミズーリ	172	1239	0.00686120	87.88018388	名詞,固有名詞,地域,一般
7	むく	172	1239	0.00686120	87.88704508	動詞,自立,*,*
7	もう一つ	172	1239	0.00686120	87.89390628	副詞,一般,*,*
7	ものうい	172	1239	0.00686120	87.90076747	形容詞,自立,*,*
7	やっと	172	1239	0.00686120	87.90762867	副詞,一般,*,*
7	やむ	172	1239	0.00686120	87.91448987	動詞,自立,*,*
7	ゆる	172	1239	0.00686120	87.92135107	動詞,自立,*,*
7	ローレンス	172	1239	0.00686120	87.92821227	名詞,固有名詞,人名,名
7	悪	172	1239	0.00686120	87.93507346	接頭詞,名詞接続,*,*
7	悪漢	172	1239	0.00686120	87.94193466	名詞,一般,*,*
7	悪党	172	1239	0.00686120	87.94879586	名詞,一般,*,*
7	暗闇	172	1239	0.00686120	87.95565706	名詞,一般,*,*
7	一目散に	172	1239	0.00686120	87.96251826	副詞,一般,*,*
7	隠者	172	1239	0.00686120	87.96937945	名詞,一般,*,*
7	縁	172	1239	0.00686120	87.97624065	名詞,一般,*,*
7	何だ	172	1239	0.00686120	87.98310185	感動詞,*,*,*
7	家族	172	1239	0.00686120	87.98996305	名詞,一般,*,*
7	河岸	172	1239	0.00686120	87.99682425	名詞,一般,*,*
7	我慢	172	1239	0.00686120	88.00368544	名詞,サ変接続,*,*
7	会衆	172	1239	0.00686120	88.01054664	名詞,一般,*,*
7	楽	172	1239	0.00686120	88.01740784	名詞,形容動詞語幹,*,*
7	机	172	1239	0.00686120	88.02426904	名詞,一般,*,*
7	貴重	172	1239	0.00686120	88.03113024	名詞,形容動詞語幹,*,*
7	起きあがる	172	1239	0.00686120	88.03799143	動詞,自立,*,*
7	窮屈	172	1239	0.00686120	88.04485263	名詞,形容動詞語幹,*,*
7	襟	172	1239	0.00686120	88.05171383	名詞,一般,*,*
7	金貨	172	1239	0.00686120	88.05857503	名詞,一般,*,*
7	苦しむ	172	1239	0.00686120	88.06543623	動詞,自立,*,*
7	経験	172	1239	0.00686120	88.07229742	名詞,サ変接続,*,*
7	迎	172	1239	0.00686120	88.07915862	名詞,固有名詞,一般,*
7	結ぶ	172	1239	0.00686120	88.08601982	動詞,自立,*,*
7	見つめる	172	1239	0.00686120	88.09288102	動詞,自立,*,*
7	言える	172	1239	0.00686120	88.09974221	動詞,自立,*,*
7	後家	172	1239	0.00686120	88.10660341	名詞,一般,*,*
7	光景	172	1239	0.00686120	88.11346461	名詞,一般,*,*
7	効果	172	1239	0.00686120	88.12032581	名詞,一般,*,*
7	口笛	172	1239	0.00686120	88.12718701	名詞,一般,*,*
7	好	172	1239	0.00686120	88.13404820	接頭詞,名詞接続,*,*
7	幸運	172	1239	0.00686120	88.14090940	名詞,一般,*,*
7	校長先生	172	1239	0.00686120	88.14777060	名詞,一般,*,*
7	綱	172	1239	0.00686120	88.15463180	名詞,一般,*,*
7	腰かける	172	1239	0.00686120	88.16149300	動詞,自立,*,*
7	根	172	1239	0.00686120	88.16835419	名詞,一般,*,*
7	細い	172	1239	0.00686120	88.17521539	形容詞,自立,*,*
7	作者	172	1239	0.00686120	88.18207659	名詞,一般,*,*
7	作文	172	1239	0.00686120	88.18893779	名詞,サ変接続,*,*
7	刷毛	172	1239	0.00686120	88.19579899	名詞,一般,*,*
7	思いきって	172	1239	0.00686120	88.20266018	副詞,一般,*,*
7	氏	172	1239	0.00686120	88.20952138	名詞,接尾,人名,*
7	事態	172	1239	0.00686120	88.21638258	名詞,一般,*,*
7	自身	172	1239	0.00686120	88.22324378	名詞,一般,*,*
7	実は	172	1239	0.00686120	88.23010498	接続詞,*,*,*
7	主	172	1239	0.00686120	88.23696617	名詞,一般,*,*
7	種類	172	1239	0.00686120	88.24382737	名詞,一般,*,*
7	住む	172	1239	0.00686120	88.25068857	動詞,自立,*,*
7	十字架	172	1239	0.00686120	88.25754977	名詞,一般,*,*
7	諸君	172	1239	0.00686120	88.26441097	名詞,一般,*,*
7	助ける	172	1239	0.00686120	88.27127216	動詞,自立,*,*
7	賞讃	172	1239	0.00686120	88.27813336	名詞,一般,*,*
7	乗りこむ	172	1239	0.00686120	88.28499456	動詞,自立,*,*
7	乗る	172	1239	0.00686120	88.29185576	動詞,自立,*,*
7	心臓	172	1239	0.00686120	88.29871696	名詞,一般,*,*
7	新しく	172	1239	0.00686120	88.30557815	副詞,一般,*,*
7	酔っぱらう	172	1239	0.00686120	88.31243935	動詞,自立,*,*
7	静か	172	1239	0.00686120	88.31930055	名詞,形容動詞語幹,*,*
7	石盤	172	1239	0.00686120	88.32616175	名詞,一般,*,*
7	責める	172	1239	0.00686120	88.33302295	動詞,自立,*,*
7	赤	172	1239	0.00686120	88.33988414	名詞,一般,*,*
7	折れる	172	1239	0.00686120	88.34674534	動詞,自立,*,*
7	説明	172	1239	0.00686120	88.35360654	名詞,サ変接続,*,*
7	先頭	172	1239	0.00686120	88.36046774	名詞,一般,*,*
7	羨望	172	1239	0.00686120	88.36732894	名詞,サ変接続,*,*
7	組	172	1239	0.00686120	88.37419013	名詞,一般,*,*
7	体じゅう	172	1239	0.00686120	88.38105133	名詞,一般,*,*
7	態度	172	1239	0.00686120	88.38791253	名詞,一般,*,*
7	退屈	172	1239	0.00686120	88.39477373	名詞,サ変接続,*,*
7	台所	172	1239	0.00686120	88.40163493	名詞,一般,*,*
7	大勢	172	1239	0.00686120	88.40849612	名詞,一般,*,*
7	嘆	172	1239	0.00686120	88.41535732	名詞,一般,*,*
7	弾丸	172	1239	0.00686120	88.42221852	名詞,一般,*,*
7	恥	172	1239	0.00686120	88.42907972	名詞,一般,*,*
7	注意	172	1239	0.00686120	88.43594092	名詞,サ変接続,*,*
7	張る	172	1239	0.00686120	88.44280211	動詞,自立,*,*
7	追う	172	1239	0.00686120	88.44966331	動詞,自立,*,*
7	通	172	1239	0.00686120	88.45652451	名詞,接尾,一般,*
7	通じる	172	1239	0.00686120	88.46338571	動詞,自立,*,*
7	爪	172	1239	0.00686120	88.47024691	名詞,一般,*,*
7	天国	172	1239	0.00686120	88.47710810	名詞,一般,*,*
7	点	172	1239	0.00686120	88.48396930	名詞,非自立,一般,*
7	電光	172	1239	0.00686120	88.49083050	名詞,一般,*,*
7	渡し船	172	1239	0.00686120	88.49769170	名詞,一般,*,*
7	土地	172	1239	0.00686120	88.50455289	名詞,一般,*,*
7	頭から	172	1239	0.00686120	88.51141409	副詞,一般,*,*
7	働く	172	1239	0.00686120	88.51827529	動詞,自立,*,*
7	同時に	172	1239	0.00686120	88.52513649	副詞,一般,*,*
7	同様	172	1239	0.00686120	88.53199769	名詞,形容動詞語幹,*,*
7	二人とも	172	1239	0.00686120	88.53885888	名詞,一般,*,*
7	破く	172	1239	0.00686120	88.54572008	動詞,自立,*,*
7	背	172	1239	0.00686120	88.55258128	名詞,一般,*,*
7	背中	172	1239	0.00686120	88.55944248	名詞,一般,*,*
7	買う	172	1239	0.00686120	88.56630368	動詞,自立,*,*
7	番	172	1239	0.00686120	88.57316487	名詞,一般,*,*
7	肘	172	1239	0.00686120	88.58002607	名詞,一般,*,*
7	評判	172	1239	0.00686120	88.58688727	名詞,一般,*,*
7	描く	172	1239	0.00686120	88.59374847	動詞,自立,*,*
7	普	172	1239	0.00686120	88.60060967	名詞,一般,*,*
7	父	172	1239	0.00686120	88.60747086	名詞,一般,*,*
7	物語る	172	1239	0.00686120	88.61433206	動詞,自立,*,*
7	焚火	172	1239	0.00686120	88.62119326	名詞,サ変接続,*,*
7	平気	172	1239	0.00686120	88.62805446	名詞,形容動詞語幹,*,*
7	別れる	172	1239	0.00686120	88.63491566	動詞,自立,*,*
7	変化	172	1239	0.00686120	88.64177685	名詞,サ変接続,*,*
7	包み	172	1239	0.00686120	88.64863805	名詞,一般,*,*
7	毎晩	172	1239	0.00686120	88.65549925	名詞,副詞可能,*,*
7	命令	172	1239	0.00686120	88.66236045	名詞,サ変接続,*,*
7	目的	172	1239	0.00686120	88.66922165	名詞,一般,*,*
7	雷鳴	172	1239	0.00686120	88.67608284	名詞,一般,*,*
7	落ちつき	172	1239	0.00686120	88.68294404	名詞,一般,*,*
7	両手	172	1239	0.00686120	88.68980524	名詞,一般,*,*
7	煉	172	1239	0.00686120	88.69666644	名詞,一般,*,*
7	朗読	172	1239	0.00686120	88.70352764	名詞,サ変接続,*,*
7	牢	172	1239	0.00686120	88.71038883	名詞,一般,*,*
6	あくび	173	1409	0.00588103	88.71626986	名詞,サ変接続,*,*
6	あちら	173	1409	0.00588103	88.72215089	名詞,代名詞,一般,*
6	あぶる	173	1409	0.00588103	88.72803191	動詞,自立,*,*
6	いくじ	173	1409	0.00588103	88.73391294	名詞,一般,*,*
6	いくつ	173	1409	0.00588103	88.73979397	名詞,代名詞,一般,*
6	いまや	173	1409	0.00588103	88.74567499	副詞,一般,*,*
6	いやがる	173	1409	0.00588103	88.75155602	動詞,自立,*,*
6	インチ	173	1409	0.00588103	88.75743705	名詞,接尾,助数詞,*
6	うたう	173	1409	0.00588103	88.76331808	動詞,自立,*,*
6	おしゃべり	173	1409	0.00588103	88.76919910	名詞,サ変接続,*,*
6	かえす	173	1409	0.00588103	88.77508013	動詞,自立,*,*
6	かかげる	173	1409	0.00588103	88.78096116	動詞,自立,*,*
6	かす	173	1409	0.00588103	88.78684218	動詞,自立,*,*
6	がんばる	173	1409	0.00588103	88.79272321	動詞,自立,*,*
6	きめる	173	1409	0.00588103	88.79860424	動詞,自立,*,*
6	きらい	173	1409	0.00588103	88.80448526	名詞,形容動詞語幹,*,*
6	こ	173	1409	0.00588103	88.81036629	名詞,一般,*,*
6	こちら	173	1409	0.00588103	88.81624732	名詞,代名詞,一般,*
6	こっそり	173	1409	0.00588103	88.82212834	副詞,助詞類接続,*,*
6	こまごま	173	1409	0.00588103	88.82800937	副詞,助詞類接続,*,*
6	ごめん	173	1409	0.00588103	88.83389040	感動詞,*,*,*
6	さいわい	173	1409	0.00588103	88.83977142	副詞,一般,*,*
6	さて	173	1409	0.00588103	88.84565245	接続詞,*,*,*
6	さま	173	1409	0.00588103	88.85153348	名詞,接尾,人名,*
6	ざま	173	1409	0.00588103	88.85741450	名詞,一般,*,*
6	サミュエル	173	1409	0.00588103	88.86329553	名詞,固有名詞,人名,名
6	じいさん	173	1409	0.00588103	88.86917656	名詞,一般,*,*
6	してやる	173	1409	0.00588103	88.87505759	動詞,自立,*,*
6	じまう	173	1409	0.00588103	88.88093861	動詞,非自立,*,*
6	しむ	173	1409	0.00588103	88.88681964	動詞,自立,*,*
6	しる	173	1409	0.00588103	88.89270067	動詞,自立,*,*
6	すませる	173	1409	0.00588103	88.89858169	動詞,自立,*,*
6	せっかく	173	1409	0.00588103	88.90446272	副詞,一般,*,*
6	その上	173	1409	0.00588103	88.91034375	接続詞,*,*,*
6	それも	173	1409	0.00588103	88.91622477	接続詞,*,*,*
6	だいたい	173	1409	0.00588103	88.92210580	副詞,一般,*,*
6	たえず	173	1409	0.00588103	88.92798683	副詞,一般,*,*
6	だから	173	1409	0.00588103	88.93386785	接続詞,*,*,*
6	つかまる	173	1409	0.00588103	88.93974888	動詞,自立,*,*
6	つめかける	173	1409	0.00588103	88.94562991	動詞,自立,*,*
6	ど	173	1409	0.00588103	88.95151093	接頭詞,名詞接続,*,*
6	といった	173	1409	0.00588103	88.95739196	助詞,格助詞,連語,*
6	とうに	173	1409	0.00588103	88.96327299	副詞,一般,*,*
6	どころか	173	1409	0.00588103	88.96915401	助詞,接続助詞,*,*
6	とともに	173	1409	0.00588103	88.97503504	助詞,格助詞,連語,*
6	ともかく	173	1409	0.00588103	88.98091607	副詞,一般,*,*
6	とりあげる	173	1409	0.00588103	88.98679709	動詞,自立,*,*
6	どれ	173	1409	0.00588103	88.99267812	名詞,代名詞,一般,*
6	なぐさむ	173	1409	0.00588103	88.99855915	動詞,自立,*,*
6	なんとか	173	1409	0.00588103	89.00444018	副詞,一般,*,*
6	なんとなく	173	1409	0.00588103	89.01032120	副詞,助詞類接続,*,*
6	ひそか	173	1409	0.00588103	89.01620223	名詞,形容動詞語幹,*,*
6	ひっそり	173	1409	0.00588103	89.02208326	副詞,助詞類接続,*,*
6	ひろげる	173	1409	0.00588103	89.02796428	動詞,自立,*,*
6	ふかす	173	1409	0.00588103	89.03384531	動詞,自立,*,*
6	ふける	173	1409	0.00588103	89.03972634	動詞,自立,*,*
6	ふさわしい	173	1409	0.00588103	89.04560736	形容詞,自立,*,*
6	ぶっつける	173	1409	0.00588103	89.05148839	動詞,自立,*,*
6	ぶらぶら	173	1409	0.00588103	89.05736942	副詞,一般,*,*
6	ブリキ	173	1409	0.00588103	89.06325044	名詞,一般,*,*
6	ふん	173	1409	0.00588103	89.06913147	感動詞,*,*,*
6	ボタン	173	1409	0.00588103	89.07501250	名詞,一般,*,*
6	ま	173	1409	0.00588103	89.08089352	フィラー,*,*,*
6	まじる	173	1409	0.00588103	89.08677455	動詞,自立,*,*
6	まちがい	173	1409	0.00588103	89.09265558	名詞,ナイ形容詞語幹,*,*
6	み	173	1409	0.00588103	89.09853660	接頭詞,名詞接続,*,*
6	みこむ	173	1409	0.00588103	89.10441763	動詞,自立,*,*
6	ミラー	173	1409	0.00588103	89.11029866	名詞,固有名詞,人名,姓
6	もぐりこむ	173	1409	0.00588103	89.11617968	動詞,自立,*,*
6	ヨーロッパ	173	1409	0.00588103	89.12206071	名詞,固有名詞,地域,一般
6	よけい	173	1409	0.00588103	89.12794174	名詞,形容動詞語幹,*,*
6	リボン	173	1409	0.00588103	89.13382277	名詞,一般,*,*
6	悪気	173	1409	0.00588103	89.13970379	名詞,一般,*,*
6	悪態	173	1409	0.00588103	89.14558482	名詞,一般,*,*
6	依る	173	1409	0.00588103	89.15146585	動詞,自立,*,*
6	偉い	173	1409	0.00588103	89.15734687	形容詞,自立,*,*
6	意見	173	1409	0.00588103	89.16322790	名詞,サ変接続,*,*
6	意地	173	1409	0.00588103	89.16910893	名詞,一般,*,*
6	衣裳	173	1409	0.00588103	89.17498995	名詞,一般,*,*
6	一家	173	1409	0.00588103	89.18087098	名詞,一般,*,*
6	一団	173	1409	0.00588103	89.18675201	名詞,一般,*,*
6	一度も	173	1409	0.00588103	89.19263303	副詞,一般,*,*
6	一同	173	1409	0.00588103	89.19851406	名詞,一般,*,*
6	陰気	173	1409	0.00588103	89.20439509	名詞,形容動詞語幹,*,*
6	右	173	1409	0.00588103	89.21027611	名詞,一般,*,*
6	雲	173	1409	0.00588103	89.21615714	名詞,一般,*,*
6	越	173	1409	0.00588103	89.22203817	名詞,固有名詞,地域,国
6	遠慮	173	1409	0.00588103	89.22791919	名詞,サ変接続,*,*
6	押す	173	1409	0.00588103	89.23380022	動詞,自立,*,*
6	化	173	1409	0.00588103	89.23968125	名詞,接尾,サ変接続,*
6	何にも	173	1409	0.00588103	89.24556228	副詞,一般,*,*
6	何事	173	1409	0.00588103	89.25144330	名詞,一般,*,*
6	加える	173	1409	0.00588103	89.25732433	動詞,自立,*,*
6	骸	173	1409	0.00588103	89.26320536	名詞,一般,*,*
6	学芸会	173	1409	0.00588103	89.26908638	名詞,一般,*,*
6	岩壁	173	1409	0.00588103	89.27496741	名詞,一般,*,*
6	気づく	173	1409	0.00588103	89.28084844	動詞,自立,*,*
6	気味	173	1409	0.00588103	89.28672946	名詞,一般,*,*
6	客	173	1409	0.00588103	89.29261049	名詞,一般,*,*
6	去る	173	1409	0.00588103	89.29849152	動詞,自立,*,*
6	驚く	173	1409	0.00588103	89.30437254	動詞,自立,*,*
6	緊張	173	1409	0.00588103	89.31025357	名詞,サ変接続,*,*
6	銀貨	173	1409	0.00588103	89.31613460	名詞,一般,*,*
6	苦しみ	173	1409	0.00588103	89.32201562	名詞,一般,*,*
6	空想	173	1409	0.00588103	89.32789665	名詞,サ変接続,*,*
6	空腹	173	1409	0.00588103	89.33377768	名詞,一般,*,*
6	隙	173	1409	0.00588103	89.33965870	名詞,一般,*,*
6	月曜日	173	1409	0.00588103	89.34553973	名詞,副詞可能,*,*
6	元気よく	173	1409	0.00588103	89.35142076	副詞,一般,*,*
6	個	173	1409	0.00588103	89.35730178	名詞,接尾,助数詞,*
6	鼓	173	1409	0.00588103	89.36318281	名詞,サ変接続,*,*
6	孔	173	1409	0.00588103	89.36906384	名詞,一般,*,*
6	降る	173	1409	0.00588103	89.37494487	動詞,自立,*,*
6	合う	173	1409	0.00588103	89.38082589	動詞,自立,*,*
6	合わせる	173	1409	0.00588103	89.38670692	動詞,自立,*,*
6	国	173	1409	0.00588103	89.39258795	名詞,一般,*,*
6	骨	173	1409	0.00588103	89.39846897	名詞,一般,*,*
6	作品	173	1409	0.00588103	89.40435000	名詞,一般,*,*
6	昨日	173	1409	0.00588103	89.41023103	名詞,副詞可能,*,*
6	三つ	173	1409	0.00588103	89.41611205	名詞,一般,*,*
6	蚕豆	173	1409	0.00588103	89.42199308	名詞,一般,*,*
6	賛成	173	1409	0.00588103	89.42787411	名詞,サ変接続,*,*
6	刺	173	1409	0.00588103	89.43375513	名詞,一般,*,*
6	思いやり	173	1409	0.00588103	89.43963616	名詞,一般,*,*
6	支配	173	1409	0.00588103	89.44551719	名詞,サ変接続,*,*
6	枝道	173	1409	0.00588103	89.45139821	名詞,一般,*,*
6	持ち出す	173	1409	0.00588103	89.45727924	動詞,自立,*,*
6	時計	173	1409	0.00588103	89.46316027	名詞,一般,*,*
6	失敗	173	1409	0.00588103	89.46904129	名詞,サ変接続,*,*
6	手伝う	173	1409	0.00588103	89.47492232	動詞,自立,*,*
6	収入	173	1409	0.00588103	89.48080335	名詞,一般,*,*
6	周囲	173	1409	0.00588103	89.48668438	名詞,一般,*,*
6	州	173	1409	0.00588103	89.49256540	名詞,一般,*,*
6	終り	173	1409	0.00588103	89.49844643	名詞,一般,*,*
6	蹴る	173	1409	0.00588103	89.50432746	動詞,自立,*,*
6	重荷	173	1409	0.00588103	89.51020848	名詞,一般,*,*
6	重大	173	1409	0.00588103	89.51608951	名詞,形容動詞語幹,*,*
6	縮みあがる	173	1409	0.00588103	89.52197054	動詞,自立,*,*
6	署名	173	1409	0.00588103	89.52785156	名詞,サ変接続,*,*
6	証拠	173	1409	0.00588103	89.53373259	名詞,一般,*,*
6	賞品	173	1409	0.00588103	89.53961362	名詞,一般,*,*
6	飾	173	1409	0.00588103	89.54549464	名詞,一般,*,*
6	食物	173	1409	0.00588103	89.55137567	名詞,一般,*,*
6	信用	173	1409	0.00588103	89.55725670	名詞,サ変接続,*,*
6	寝室	173	1409	0.00588103	89.56313772	名詞,一般,*,*
6	真鍮	173	1409	0.00588103	89.56901875	名詞,一般,*,*
6	神秘的	173	1409	0.00588103	89.57489978	名詞,形容動詞語幹,*,*
6	親	173	1409	0.00588103	89.58078080	名詞,一般,*,*
6	身動き	173	1409	0.00588103	89.58666183	名詞,サ変接続,*,*
6	辛抱	173	1409	0.00588103	89.59254286	名詞,サ変接続,*,*
6	水滴	173	1409	0.00588103	89.59842388	名詞,一般,*,*
6	勢い	173	1409	0.00588103	89.60430491	名詞,一般,*,*
6	正しい	173	1409	0.00588103	89.61018594	形容詞,自立,*,*
6	誓	173	1409	0.00588103	89.61606697	名詞,一般,*,*
6	誓い	173	1409	0.00588103	89.62194799	名詞,一般,*,*
6	静まりかえる	173	1409	0.00588103	89.62782902	動詞,自立,*,*
6	赤い	173	1409	0.00588103	89.63371005	形容詞,自立,*,*
6	船首	173	1409	0.00588103	89.63959107	名詞,一般,*,*
6	然	173	1409	0.00588103	89.64547210	副詞,一般,*,*
6	全	173	1409	0.00588103	89.65135313	接頭詞,名詞接続,*,*
6	組む	173	1409	0.00588103	89.65723415	動詞,自立,*,*
6	捜索	173	1409	0.00588103	89.66311518	名詞,サ変接続,*,*
6	相談	173	1409	0.00588103	89.66899621	名詞,サ変接続,*,*
6	太陽	173	1409	0.00588103	89.67487723	名詞,一般,*,*
6	唾	173	1409	0.00588103	89.68075826	名詞,一般,*,*
6	大金	173	1409	0.00588103	89.68663929	名詞,一般,*,*
6	大部分	173	1409	0.00588103	89.69252031	名詞,一般,*,*
6	凧	173	1409	0.00588103	89.69840134	名詞,接尾,一般,*
6	達す	173	1409	0.00588103	89.70428237	動詞,自立,*,*
6	誰でも	173	1409	0.00588103	89.71016339	名詞,一般,*,*
6	知らせ	173	1409	0.00588103	89.71604442	名詞,一般,*,*
6	知れる	173	1409	0.00588103	89.72192545	動詞,自立,*,*
6	柱	173	1409	0.00588103	89.72780648	名詞,接尾,助数詞,*
6	鳥	173	1409	0.00588103	89.73368750	名詞,一般,*,*
6	綴字	173	1409	0.00588103	89.73956853	名詞,一般,*,*
6	天使	173	1409	0.00588103	89.74544956	名詞,一般,*,*
6	逃げ出す	173	1409	0.00588103	89.75133058	動詞,自立,*,*
6	二週間	173	1409	0.00588103	89.75721161	名詞,一般,*,*
6	日光	173	1409	0.00588103	89.76309264	名詞,一般,*,*
6	這う	173	1409	0.00588103	89.76897366	動詞,自立,*,*
6	薄	173	1409	0.00588103	89.77485469	名詞,接尾,一般,*
6	否定	173	1409	0.00588103	89.78073572	名詞,サ変接続,*,*
6	彼女自身	173	1409	0.00588103	89.78661674	名詞,代名詞,一般,*
6	疲れる	173	1409	0.00588103	89.79249777	動詞,自立,*,*
6	飛びこむ	173	1409	0.00588103	89.79837880	動詞,自立,*,*
6	尾	173	1409	0.00588103	89.80425982	名詞,一般,*,*
6	貧しい	173	1409	0.00588103	89.81014085	形容詞,自立,*,*
6	部分	173	1409	0.00588103	89.81602188	名詞,一般,*,*
6	分ける	173	1409	0.00588103	89.82190290	動詞,自立,*,*
6	分間	173	1409	0.00588103	89.82778393	名詞,接尾,助数詞,*
6	並	173	1409	0.00588103	89.83366496	名詞,一般,*,*
6	片	173	1409	0.00588103	89.83954598	名詞,接尾,一般,*
